"Dummy ID","Gender","Minority Status","Residency","State","County Description","Zip 3","Nation Description","Residence Hall","Division","Cognate Area"
"2.9956981E7","F","Domestic Minority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0218294E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","EA",""
"3.0398279E7","M","Domestic Nonminority","N","KY","Jefferson County^ KY","402","","Y","FA",""
"2.9964469E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","440","","Y","AS","Social Sciences"
"3.0238808E7","F","Domestic Minority","N","MO","Saint Louis County^ MO","631","","Y","BU",""
"3.0346773E7","F","Domestic Nonminority","R","OH","Hancock County^ OH","458","","Y","AS","Social Sciences"
"3.008338E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","FA",""
"3.0079194E7","F","Domestic Nonminority","N","PA","Allegheny County^ PA","152","","Y","EA",""
"3.0363075E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","AS","Natural Sciences"
"3.0319759E7","F","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","AS","University Studies"
"3.0185352E7","M","Domestic Nonminority","R","OH","Geauga County^ OH","440","","Y","AS","University Studies"
"3.0254525E7","F","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.0309541E7","M","Domestic Nonminority","N","NV","Clark County^ NV","891","","Y","BU",""
"3.0092675E7","F","Domestic Nonminority","N","AZ","Maricopa County^ AZ","850","","Y","AS","University Studies"
"3.0230085E7","M","Domestic Nonminority","R","OH","Richland County^ OH","449","","Y","FA",""
"3.0276313E7","F","Domestic Minority","R","OH","Lucas County^ OH","435","","Y","BU",""
"3.0248064E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0138929E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","BU",""
"3.0248857E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","University Studies"
"3.0347761E7","M","Domestic Nonminority","R","OH","Madison County^ OH","431","","Y","FA",""
"3.0498379E7","M","Domestic Nonminority","N","MD","Montgomery County^ MD","208","","Y","AS","University Studies"
"3.0324205E7","F","Domestic Nonminority","N","OH","Summit County^ OH","442","","Y","AS","Natural Sciences"
"3.0216266E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","Social Sciences"
"3.0232217E7","M","Domestic Nonminority","R","OH","Warren County^ OH","451","","Y","BU",""
"3.0190253E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","EA",""
"3.0670954E7","F","International","I","",""," ","Serbia and Montenegro","Y","AS","University Studies"
"3.0176187E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","BU",""
"3.0348788E7","M","Domestic Nonminority","N","NJ","Union County^ NJ","079","","Y","AS","University Studies"
"2.9975116E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0254161E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","AS","University Studies"
"3.0125318E7","M","Domestic Nonminority","N","IL","Kane County^ IL","605","","Y","BU",""
"3.0180854E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.0283593E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","EA",""
"3.0346279E7","M","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","EA",""
"3.0381613E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0143388E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","Social Sciences"
"3.0288507E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0194166E7","M","Domestic Nonminority","R","OH","Licking County^ OH","430","","Y","AS","University Studies"
"3.0175147E7","M","Domestic Minority","R","OH","Mahoning County^ OH","445","","Y","AS","Natural Sciences"
"3.02516E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","601","","","AS","University Studies"
"3.0119728E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","601","","Y","BU",""
"3.0161341E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0423577E7","M","Domestic Nonminority","N","NY","Nassau County^ NY","110","","Y","AS","University Studies"
"3.0310633E7","M","Domestic Minority","R","OH","Montgomery County^ OH","454","","Y","BU",""
"3.0127177E7","F","Domestic Nonminority","R","OH","Summit County^ OH","440","","Y","AS","University Studies"
"3.0417272E7","M","Domestic Minority","N","CA","Los Angeles County^ CA","902","","Y","AS","University Studies"
"3.0356107E7","F","Domestic Nonminority","R","OH","Auglaize County^ OH","458","","Y","FA",""
"3.0095964E7","F","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","AS","University Studies"
"3.0093585E7","F","Domestic Nonminority","R","OH","Putnam County^ OH","458","","Y","AS","Natural Sciences"
"3.0102373E7","M","Domestic Minority","N","VA","Fairfax County^ VA","221","","Y","BU",""
"3.0111798E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","University Studies"
"2.9372072E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0193295E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AS","Natural Sciences"
"3.038238E7","F","Domestic Minority","N","IL","Cook County^ IL","606","","Y","AS","Natural Sciences"
"3.0308098E7","F","Domestic Nonminority","N","MN","Hennepin County^ MN","554","","Y","AS","University Studies"
"3.0541084E7","F","International","I","",""," ","Switzerland","Y","AS","Humanities"
"3.0400489E7","M","Domestic Nonminority","N","NJ","Somerset County^ NJ","079","","Y","AS","University Studies"
"3.03842E7","M","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AS","Social Sciences"
"3.0285127E7","F","Domestic Nonminority","R","OH","Darke County^ OH","453","","Y","EA",""
"3.0346682E7","F","Domestic Nonminority","N","MO","Saint Charles County^ MO","633","","Y","BU",""
"3.0374138E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","Nepal","","AS","Natural Sciences"
"3.0417389E7","F","Domestic Nonminority","N","CA","Ventura County^ CA","913","","Y","FA",""
"3.011016E7","F","Domestic Nonminority","R","OH","Stark County^ OH","446","","Y","EA",""
"3.0278965E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Social Sciences"
"3.0368847E7","M","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","AP",""
"3.0352298E7","F","Domestic Nonminority","N","CA","Santa Clara County^ CA","950","","Y","AS","Natural Sciences"
"3.0141672E7","F","Domestic Minority","R","OH","Medina County^ OH","442","","Y","AS","Natural Sciences"
"3.0180763E7","F","Domestic Nonminority","N","IL","Champaign County^ IL","618","","Y","BU",""
"2.996157E7","M","Domestic Minority","R","OH","Warren County^ OH","450","","Y","AP",""
"3.0264262E7","F","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","Natural Sciences"
"3.0224196E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","AS","University Studies"
"2.9359176E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0178384E7","M","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","University Studies"
"3.0192632E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0370277E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AP",""
"3.0151903E7","M","Domestic Nonminority","R","OH","Jefferson County^ OH","439","","Y","BU",""
"3.0243163E7","F","Domestic Nonminority","R","OH","Auglaize County^ OH","458","","Y","FA",""
"2.9964586E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","Social Sciences"
"3.0079155E7","M","Domestic Nonminority","R","OH","Fairfield County^ OH","431","","Y","BU",""
"3.0387502E7","F","Domestic Minority","N","NY","Westchester County^ NY","105","","Y","BU",""
"3.032544E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0498548E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AP",""
"3.0189122E7","M","Domestic Nonminority","N","MA","Norfolk County^ MA","024","","Y","BU",""
"2.9965522E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","BU",""
"3.0258347E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0399865E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","EA",""
"3.0357355E7","F","Domestic Nonminority","R","OH","Madison County^ OH","431","","Y","AS","Natural Sciences"
"3.0090946E7","F","Domestic Nonminority","N","IN","Marion County^ IN","462","","Y","AS","Social Sciences"
"3.0195921E7","M","Domestic Minority","R","OH","Clermont County^ OH","451","","Y","AP",""
"3.0477813E7","M","Domestic Nonminority","N","IL","Kane County^ IL","601","","Y","BU",""
"3.0530567E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","AS","University Studies"
"3.0290444E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","FA",""
"3.0212769E7","F","Domestic Nonminority","N","MI","Oakland County^ MI","483","","Y","BU",""
"3.0308943E7","M","Domestic Nonminority","N","MI","Wayne County^ MI","482","","Y","AS","Social Sciences"
"3.057881E7","M","Domestic Minority","R","OH","Lucas County^ OH","436","","Y","AS","University Studies"
"3.0213484E7","M","Domestic Nonminority","N","WI","Waukesha County^ WI","530","","Y","BU",""
"3.0203578E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0104193E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0306798E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Humanities"
"3.0173366E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Natural Sciences"
"3.0281006E7","F","Domestic Nonminority","R","OH","Warren County^ OH","451","","Y","EA",""
"3.0112669E7","F","Domestic Nonminority","N","IN","Hamilton County^ IN","460","","Y","EA",""
"3.0311218E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","BU",""
"3.0105012E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Natural Sciences"
"3.018231E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","FA",""
"3.0101021E7","F","Domestic Minority","R","OH","Stark County^ OH","446","","Y","AS","Natural Sciences"
"3.0310334E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","BU",""
"3.0318043E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AP",""
"3.0320617E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","431","","Y","BU",""
"3.0213367E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","Social Sciences"
"3.0298829E7","F","Domestic Minority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.0126761E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0248285E7","M","Domestic Minority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0393508E7","M","Domestic Nonminority","N","MD","Montgomery County^ MD","208","","Y","AS","Social Sciences"
"3.0512783E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0293044E7","F","Domestic Minority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0172859E7","M","Domestic Nonminority","N","MO","Saint Louis County^ MO","631","","Y","AS","University Studies"
"3.0086851E7","F","Domestic Nonminority","R","OH","Knox County^ OH","430","","Y","AS","University Studies"
"3.0364414E7","M","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","EA",""
"3.0208089E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","BU",""
"3.0102581E7","F","Domestic Nonminority","N","IL","Will County^ IL","605","","Y","BU",""
"3.0498171E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0108847E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"3.0171455E7","M","Domestic Minority","N","IL","Du Page County^ IL","605","","Y","AS","University Studies"
"3.0205112E7","F","Domestic Minority","N","MI","Wayne County^ MI","482","","Y","AP",""
"3.0215694E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","453","","Y","AS","Natural Sciences"
"3.0084875E7","F","Domestic Nonminority","R","OH","Wood County^ OH","435","","Y","AS","University Studies"
"3.0256891E7","M","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","University Studies"
"3.0213653E7","F","Domestic Nonminority","N","IL","Cook County^ IL","607","","Y","AS","Social Sciences"
"3.0180334E7","F","Domestic Nonminority","R","OH","Geauga County^ OH","440","","Y","EA",""
"3.0316171E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","FA",""
"3.0286089E7","M","Domestic Nonminority","N","CT","New Haven County^ CT","064","","Y","AS","University Studies"
"3.0295865E7","M","Domestic Minority","N","MD","Montgomery County^ MD","208","","Y","BU",""
"3.0227667E7","M","Domestic Nonminority","N","NY","Westchester County^ NY","105","","Y","EA",""
"2.9962233E7","F","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0115945E7","F","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","AS","Social Sciences"
"3.0185885E7","F","Domestic Minority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0289937E7","M","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","AS","Natural Sciences"
"3.0527044E7","M","International","I","",""," ","India","Y","BU",""
"3.0328612E7","M","International","I","",""," ","China","Y","EA",""
"3.0367417E7","M","Domestic Minority","N","CA","Ventura County^ CA","913","","Y","AP",""
"3.0494154E7","M","International","I","",""," ","China","Y","BU",""
"3.032401E7","M","Domestic Minority","R","OH","Clark County^ OH","455","","Y","AS","Natural Sciences"
"3.0238327E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","FA",""
"3.0398305E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Social Sciences"
"3.030022E7","F","Domestic Nonminority","N","MA","Middlesex County^ MA","017","","Y","BU",""
"3.0089685E7","F","Domestic Nonminority","N","PA","Allegheny County^ PA","150","","Y","AS","University Studies"
"3.0075099E7","M","Domestic Minority","N","IL","Cook County^ IL","602","","Y","AS","Social Sciences"
"3.0225119E7","M","Domestic Nonminority","N","MA","Essex County^ MA","018","","Y","AS","University Studies"
"3.0111759E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0213445E7","F","Domestic Minority","N","DC","District Of Colu","200","","Y","FA",""
"3.0168608E7","M","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","AS","University Studies"
"2.997353E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","University Studies"
"2.9962883E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Social Sciences"
"3.0340949E7","M","Domestic Minority","N","NY","Richmond County^ NY","103","","Y","AS","Natural Sciences"
"3.0343094E7","F","Domestic Nonminority","N","KY","Kenton County^ KY","410","","Y","AS","Humanities"
"3.04271E7","M","Domestic Nonminority","N","CO","Gunnison County^ CO","812","","Y","AS","University Studies"
"3.0174653E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","EA",""
"3.0317653E7","F","Domestic Nonminority","N","NJ","Morris County^ NJ","079","","Y","BU",""
"3.0199795E7","M","Domestic Nonminority","N","MI","Kent County^ MI","495","","Y","BU",""
"3.0171832E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","EA",""
"3.0379364E7","M","Domestic Nonminority","N","CT","Fairfield County^ CT","069","","Y","EA",""
"3.0284776E7","M","Domestic Nonminority","N","KY","Boone County^ KY","410","","Y","BU",""
"3.0167412E7","F","Domestic Nonminority","N","MA","Worcester County^ MA","014","","Y","AS","Natural Sciences"
"3.0311725E7","M","Domestic Nonminority","N","IL","Cook County^ IL","601","","Y","EA",""
"3.0192112E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","AS","University Studies"
"3.0105428E7","M","Domestic Nonminority","N","MI","Oakland County^ MI","483","","Y","BU",""
"3.0225314E7","F","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","AS","Natural Sciences"
"3.0130752E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Social Sciences"
"3.0311543E7","M","Domestic Minority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.0112201E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","440","","Y","BU",""
"3.010782E7","F","Domestic Nonminority","N","KY","Fayette County^ KY","405","","Y","AS","Natural Sciences"
"3.0323399E7","M","Domestic Nonminority","N","MA","Worcester County^ MA","015","","Y","AS","University Studies"
"3.0328417E7","M","Domestic Nonminority","N","TN","Davidson County^ TN","372","","Y","AP",""
"3.0111967E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
"3.0076568E7","M","Domestic Nonminority","R","OH","Wood County^ OH","435","","Y","BU",""
"3.0136576E7","M","Domestic Nonminority","N","FL","Orange County^ FL","328","","Y","AP",""
"3.0202746E7","M","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.0238444E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","","AS","University Studies"
"3.0249702E7","F","Domestic Minority","R","OH","Union County^ OH","430","","Y","BU",""
"3.0348593E7","M","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","BU",""
"3.0400463E7","M","Domestic Nonminority","R","OH","Lorain County^ OH","440","","Y","AP",""
"3.0244372E7","M","Domestic Nonminority","N","MI","Livingston County^ MI","481","","Y","AS","University Studies"
"3.0142114E7","F","Domestic Nonminority","R","OH","Summit County^ OH","442","","Y","AS","Humanities"
"3.0080182E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AS","Humanities"
"3.0101853E7","F","Domestic Nonminority","N","PA","Allegheny County^ PA","150","","Y","AS","University Studies"
"3.0375828E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AS","University Studies"
"3.0079259E7","F","Domestic Nonminority","R","OH","Stark County^ OH","447","","Y","AS","Interdisciplinary"
"3.0149667E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","Natural Sciences"
"3.0354274E7","M","Domestic Nonminority","N","CA","Los Angeles County^ CA","914","","Y","AS","Social Sciences"
"3.0335671E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","AP",""
"3.0170155E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.0151162E7","M","Domestic Minority","R","OH","Warren County^ OH","450","India","Y","BU",""
"3.0410746E7","M","Domestic Nonminority","R","OH","Wood County^ OH","435","Albania","Y","AS","Natural Sciences"
"3.0328924E7","F","Domestic Minority","R","OH","Medina County^ OH","442","","Y","EA",""
"3.0201238E7","F","Domestic Minority","R","OH","Mahoning County^ OH","444","","Y","AS","University Studies"
"3.0441478E7","M","Domestic Minority","N","VA","Fairfax County^ VA","221","","Y","AS","Social Sciences"
"3.0341859E7","F","Domestic Nonminority","N","IL","Will County^ IL","604","","Y","AS","Natural Sciences"
"3.0302638E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","EA",""
"3.0225886E7","M","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","BU",""
"3.0424045E7","M","Domestic Nonminority","R","OH","Summit County^ OH","443","","Y","AS","Social Sciences"
"3.0228629E7","M","Domestic Nonminority","N","IL","Douglas County^ IL","619","","Y","BU",""
"2.9962805E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","BU",""
"3.032869E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","University Studies"
"3.0260388E7","M","Domestic Nonminority","N","NJ","Bergen County^ NJ","076","","Y","BU",""
"3.0096822E7","M","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","AS","University Studies"
"3.0278588E7","M","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","AS","University Studies"
"3.0335827E7","F","Domestic Nonminority","R","OH","Pickaway County^ OH","431","","Y","AS","Natural Sciences"
"3.0335268E7","F","Domestic Nonminority","R","OH","Pickaway County^ OH","431","","Y","AS","Natural Sciences"
"3.031855E7","F","Domestic Minority","N","CA","Los Angeles County^ CA","900","","Y","AS","Social Sciences"
"3.0185417E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","BU",""
"3.0317497E7","F","Domestic Nonminority","R","OH","Lake County^ OH","440","","Y","AS","University Studies"
"3.0298374E7","F","Domestic Nonminority","R","OH","Richland County^ OH","449","","Y","AS","Natural Sciences"
"2.9365156E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","453","","Y","AS","Natural Sciences"
"3.0540954E7","F","Domestic Minority","N","","","169","Indonesia","Y","AS","Social Sciences"
"3.0299986E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","453","","Y","AS","Social Sciences"
"3.0153073E7","F","Domestic Nonminority","N","MN","Hennepin County^ MN","554","","Y","AS","University Studies"
"3.0177383E7","M","Domestic Minority","R","OH","Lucas County^ OH","435","","Y","AS","University Studies"
"3.0407652E7","M","International","I","",""," ","China","Y","AS","University Studies"
"3.0354053E7","F","Domestic Nonminority","R","OH","Stark County^ OH","446","","Y","AS","University Studies"
"3.0347111E7","F","Domestic Nonminority","R","OH","Geauga County^ OH","440","","Y","BU",""
"3.0179034E7","F","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","University Studies"
"3.036925E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","FA",""
"3.0321527E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0328235E7","M","Domestic Minority","N","KS","Johnson County^ KS","662","","Y","BU",""
"3.0200692E7","F","Domestic Nonminority","N","IL","Cook County^ IL","604","","Y","BU",""
"3.0115906E7","M","Domestic Nonminority","N","WI","Manitowoc County^ WI","530","","Y","AS","Natural Sciences"
"3.0255175E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AS","Natural Sciences"
"3.0179385E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Social Sciences"
"3.0294656E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","BU",""
"3.022703E7","F","Domestic Nonminority","N","IN","Boone County^ IN","460","","Y","AS","University Studies"
"3.0234076E7","F","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","BU",""
"3.0152904E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","453","","Y","AS","University Studies"
"3.0414204E7","F","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AS","Humanities"
"3.0079272E7","F","Domestic Minority","N","IL","Cook County^ IL","600","","Y","AS","Natural Sciences"
"3.0510976E7","F","International","I","",""," ","China","Y","AS","Social Sciences"
"3.025212E7","F","Domestic Nonminority","N","IL","Lake County^ IL","600","","Y","BU",""
"3.0239744E7","F","Domestic Minority","R","OH","Licking County^ OH","430","","Y","AS","Social Sciences"
"3.0179112E7","F","Domestic Nonminority","R","OH","Hamilton County^ OH","451","","Y","BU",""
"3.023392E7","F","Domestic Nonminority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0412748E7","F","Domestic Minority","N","CA","Santa Clara County^ CA","940","","Y","BU",""
"3.0231294E7","F","Domestic Minority","R","OH","Wood County^ OH","435","","Y","BU",""
"3.010938E7","M","Domestic Nonminority","N","PA","Westmoreland County^ PA","156","","Y","BU",""
"3.0221765E7","M","Domestic Nonminority","R","OH","Butler County^ OH","450","","Y","EA",""
"3.0132195E7","M","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0291237E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","EA",""
"3.0254369E7","M","Domestic Minority","R","OH","Butler County^ OH","450","South Korea","Y","BU",""
"3.0170402E7","F","Domestic Minority","N","IN","Boone County^ IN","460","","Y","BU",""
"3.0315716E7","F","Domestic Nonminority","N","NJ","Bergen County^ NJ","074","","Y","BU",""
"3.0372071E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AS","Social Sciences"
"3.033207E7","F","Domestic Nonminority","N","NY","Monroe County^ NY","144","","Y","AS","Natural Sciences"
"2.9361256E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0192424E7","M","Domestic Nonminority","N","NY","Westchester County^ NY","105","","Y","AS","Social Sciences"
"3.0148549E7","F","Domestic Nonminority","N","PA","Washington County^ PA","153","","Y","BU",""
"3.0211274E7","M","Domestic Nonminority","N","CT","Fairfield County^ CT","068","","Y","AS","Humanities"
"3.0176824E7","F","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","University Studies"
"3.0449252E7","M","International","I","",""," ","China","Y","AS","Social Sciences"
"3.014825E7","M","Domestic Nonminority","N","PA","Allegheny County^ PA","152","","Y","BU",""
"3.0241967E7","M","Domestic Minority","R","OH","Montgomery County^ OH","454","","Y","BU",""
"3.0305043E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","BU",""
"3.0369328E7","M","Domestic Nonminority","R","OH","Hamilton County^ OH","452","","Y","AP",""
"3.0526797E7","M","Domestic Minority","N","NJ","Mercer County^ NJ","085","China","Y","AP",""
"3.0259504E7","M","Domestic Minority","R","OH","Tuscarawas County^ OH","446","","Y","AP",""
"3.0095912E7","M","Domestic Nonminority","N","MO","Saint Louis County^ MO","631","","Y","BU",""
"3.015657E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AP",""
"3.0364349E7","M","Domestic Nonminority","N","CA","San Diego County^ CA","920","","Y","AS","Social Sciences"
"3.016814E7","M","Domestic Nonminority","R","OH","Franklin County^ OH","430","","Y","AS","Humanities"
"3.0211534E7","M","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","","BU",""
"3.0183636E7","F","Domestic Nonminority","R","OH","Clermont County^ OH","451","","Y","EA",""
"3.0302027E7","F","Domestic Nonminority","N","IL","Cook County^ IL","600","","Y","AS","University Studies"
"3.028995E7","F","Domestic Nonminority","R","OH","Medina County^ OH","442","","Y","BU",""
"3.0263053E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0365207E7","M","Domestic Nonminority","R","OH","Ottawa County^ OH","434","","Y","AS","Social Sciences"
"3.0167724E7","M","Domestic Nonminority","R","OH","Lucas County^ OH","435","","Y","AS","University Studies"
"2.9965405E7","M","Domestic Nonminority","N","IL","Du Page County^ IL","605","","Y","AS","Social Sciences"
"3.0395939E7","M","Domestic Minority","R","OH","Delaware County^ OH","430","","Y","AS","Natural Sciences"
"3.0108821E7","M","Domestic Minority","R","OH","Hamilton County^ OH","452","","Y","AS","University Studies"
"2.9940198E7","F","Domestic Nonminority","R","OH","Warren County^ OH","450","","Y","BU",""
"3.0288832E7","F","Domestic Nonminority","R","OH","Franklin County^ OH","432","","Y","AS","Social Sciences"
"3.0196831E7","F","Domestic Nonminority","R","OH","Montgomery County^ OH","454","","Y","AS","University Studies"
"3.011861E7","F","Domestic Nonminority","N","WI","Dane County^ WI","535","","Y","EA",""
"3.0082405E7","M","Domestic Nonminority","R","WI","Pierce County^ WI","540","","Y","BU",""
"3.0075814E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","AS","Natural Sciences"
"3.0334852E7","F","Domestic Minority","N","CA","Santa Clara County^ CA","950","","Y","AS","Natural Sciences"
"3.0169258E7","M","Domestic Nonminority","R","OH","Cuyahoga County^ OH","441","","Y","BU",""
