"Dummy ID","SUBJ_CODE","COURSE_NUMBER"
"3.0218177E7","GER","101"
"3.0218177E7","GLG","111"
"3.0218177E7","ART","188"
"3.0218294E7","ENG","111"
"3.0218294E7","EDT","110"
"3.0218294E7","UNV","101"
"3.0218294E7","ATH","185"
"3.0218294E7","KNH","188"
"3.0218294E7","EDP","201"
"3.021832E7","CHM","144"
"3.021832E7","MTH","151"
"3.021832E7","PHY","191"
"3.021832E7","CEC","101"
"3.021832E7","CHM","141"
"3.0218333E7","ATH","175"
"3.0218333E7","BIO","115"
"3.0218333E7","PSY","112M"
"3.0218333E7","WGS","370N"
"3.0218333E7","PSY","221"
"3.0218463E7","PHY","191"
"3.0218463E7","CHM","141H"
"3.0218463E7","MTH","151"
"3.0218463E7","CHM","144"
"3.0218463E7","CEC","101"
"3.021858E7","BIO","147"
"3.021858E7","SPN","201"
"3.021858E7","CHM","141R"
"3.021858E7","CHM","144"
"3.021858E7","KNH","150F"
"3.021858E7","BIO","115"
"3.0218814E7","MTH","249"
"3.0218814E7","CHM","141H"
"3.0218814E7","CHM","144"
"3.0218814E7","PHY","191"
"3.0218814E7","CEC","101"
"3.0219048E7","SOC","208"
"3.0219048E7","CHM","141"
"3.0219048E7","MTH","249"
"3.0219048E7","PMD","101"
"3.0219048E7","CEC","101"
"3.0219048E7","CHM","144"
"3.0219048E7","CLS","121H"
"3.0219178E7","CSE","174"
"3.0219178E7","MTH","249H"
"3.0219178E7","STA","301"
"3.0219178E7","SPN","201"
"3.0219178E7","MTH","190"
"3.0219295E7","PHY","111"
"3.0219295E7","ENG","298"
"3.0219295E7","PHL","131"
"3.0219295E7","MAC","146"
"3.0219295E7","EDL","290E"
"3.0219295E7","UNV","101"
"3.0219334E7","MTH","249"
"3.0219334E7","CEC","101"
"3.0219334E7","PHY","191"
"3.0219334E7","CSE","174"
"3.0219555E7","EDL","110"
"3.0219555E7","ART","111"
"3.0219555E7","ART","187"
"3.0219555E7","BIO","161"
"3.0219555E7","KNH","188"
"3.0219555E7","ART","102"
"3.0219555E7","ART","103"
"3.0219607E7","ENG","111"
"3.0219607E7","EDP","201"
"3.0219607E7","ITS","201"
"3.0219607E7","MAC","143"
"3.0219607E7","UNV","101"
"3.0219607E7","SPN","201"
"3.021975E7","CHM","141"
"3.021975E7","CHM","147"
"3.021975E7","MTH","151"
"3.021975E7","CHM","144M"
"3.021975E7","ITS","201"
"3.021975E7","PMD","101"
"3.0219763E7","MTH","104"
"3.0219763E7","GLG","111"
"3.0219763E7","UNV","101"
"3.0219763E7","KOR","101"
"3.0219763E7","HST","296"
"3.0219776E7","UNV","101"
"3.0219776E7","HST","111"
"3.0219776E7","MTH","151"
"3.0219776E7","GER","111"
"3.0219776E7","GEO","111"
"3.0219958E7","PSY","111"
"3.0219958E7","BIO","115"
"3.0219958E7","PHL","104"
"3.0219958E7","UNV","101"
"3.0219958E7","PSY","112"
"3.0219958E7","FRE","101"
"3.0220023E7","UNV","101"
"3.0220023E7","PHL","131"
"3.0220023E7","POL","241"
"3.0220023E7","ARB","101"
"3.0220023E7","NSC","101"
"3.0220023E7","MTH","104"
"3.0220101E7","PHL","105H"
"3.0220101E7","PMD","101"
"3.0220101E7","GER","111"
"3.0220101E7","MBI","115"
"3.0220101E7","CHM","144"
"3.0220101E7","CHM","141"
"3.0220101E7","BIO","147"
"3.0220127E7","CHM","111"
"3.0220127E7","ENG","111"
"3.0220127E7","KNH","140M"
"3.0220127E7","MTH","151"
"3.0220127E7","CSE","148"
"3.0220127E7","UNV","101"
"3.0220179E7","BIO","155"
"3.0220179E7","SPA","101"
"3.0220179E7","UNV","101"
"3.0220179E7","PHL","104"
"3.0220179E7","MTH","104"
"3.022027E7","ENG","111"
"3.022027E7","THE","191"
"3.022027E7","PSY","111"
"3.022027E7","PHL","103"
"3.022027E7","PSY","112"
"3.022027E7","KNH","188"
"3.022027E7","UNV","101"
"3.0220283E7","GLG","111"
"3.0220283E7","GLG","115L"
"3.0220283E7","GER","101"
"3.0220283E7","UNV","101"
"3.0220283E7","AMS","183"
"3.0220283E7","MTH","104"
"3.0220296E7","PMD","101"
"3.0220296E7","SPN","201"
"3.0220296E7","CHM","144"
"3.0220296E7","CHM","141"
"3.0220296E7","BIO","115H"
"3.0220296E7","BIO","147"
"3.0220296E7","HST","296"
"3.0220309E7","BIO","147"
"3.0220309E7","THE","191"
"3.0220309E7","PMD","101"
"3.0220309E7","BIO","115"
"3.0220309E7","CHM","141R"
"3.0220309E7","CHM","144"
"3.0220335E7","GER","111"
"3.0220335E7","ENG","111"
"3.0220335E7","HST","224"
"3.0220335E7","BIO","121"
"3.0220335E7","UNV","101"
"3.0220335E7","POL","201W"
"3.0220374E7","ACC","221"
"3.0220374E7","UNV","101"
"3.0220374E7","BUS","104"
"3.0220374E7","ESP","103"
"3.0220374E7","BUS","101"
"3.0220374E7","ATH","185"
"3.0220374E7","ESP","101"
"3.0220374E7","BUS","102"
"3.0220452E7","BIO","147"
"3.0220452E7","BIO","115H"
"3.0220452E7","CHM","144"
"3.0220452E7","SPN","201"
"3.0220452E7","CLS","121"
"3.0220452E7","CHM","141"
"3.0220504E7","UNV","101"
"3.0220504E7","CHM","144"
"3.0220504E7","CHM","141R"
"3.0220504E7","MBI","115"
"3.0220504E7","ENG","111"
"3.0220595E7","BUS","104"
"3.0220595E7","ESP","103"
"3.0220595E7","PHL","105H"
"3.0220595E7","BUS","102"
"3.0220595E7","MTH","104"
"3.0220595E7","BUS","101"
"3.0220673E7","ACC","221"
"3.0220673E7","GLG","115L"
"3.0220673E7","ECO","202"
"3.0220673E7","GLG","111"
"3.0220673E7","UNV","101"
"3.0220673E7","ITS","201"
"3.0220673E7","STA","125"
"3.0220686E7","CEC","101"
"3.0220686E7","CSE","174"
"3.0220686E7","JPN","101"
"3.0220686E7","MTH","151"
"3.0220686E7","MUS","100C"
"3.0220894E7","UNV","101"
"3.0220894E7","BIO","191"
"3.0220894E7","MTH","151"
"3.0220894E7","ENG","111"
"3.0220894E7","CSE","148"
"3.0220946E7","IMS","211"
"3.0220946E7","ENG","111"
"3.0220946E7","IMS","254"
"3.0220946E7","UNV","101"
"3.0220946E7","CLS","121H"
"3.0220946E7","IMS","222"
"3.0220985E7","UNV","101"
"3.0220985E7","JPN","101"
"3.0220985E7","ATH","175"
"3.0220985E7","ENG","298"
"3.0220985E7","PHY","111"
"3.0220985E7","ENG","226"
"3.022105E7","BIO","131"
"3.022105E7","UNV","101"
"3.022105E7","PHL","103"
"3.022105E7","STA","261"
"3.022105E7","ENG","111"
"3.022105E7","EDL","100"
"3.0221167E7","IMS","259"
"3.0221167E7","IMS","222"
"3.0221167E7","ART","189"
"3.0221167E7","ENG","111"
"3.0221167E7","IMS","254"
"3.0221284E7","CEC","101"
"3.0221284E7","BIO","121"
"3.0221284E7","MUS","100E"
"3.0221284E7","MUS","100U"
"3.0221284E7","MTH","245"
"3.0221284E7","ARC","188"
"3.0221284E7","CHM","141"
"3.0221284E7","CHM","144"
"3.022131E7","ENG","111"
"3.022131E7","UNV","101"
"3.022131E7","EDT","190H"
"3.022131E7","SOC","153"
"3.022131E7","ART","189"
"3.022131E7","BIO","161"
"3.0221388E7","HST","111"
"3.0221388E7","UNV","101"
"3.0221388E7","CSE","148"
"3.0221388E7","GLG","111"
"3.0221388E7","MTH","151"
"3.0221401E7","IMS","254"
"3.0221401E7","UNV","101"
"3.0221401E7","IMS","222"
"3.0221401E7","THE","191"
"3.0221401E7","ARC","188"
"3.0221401E7","GLG","111"
"3.0221401E7","UNV","101C"
"3.022144E7","UNV","101"
"3.022144E7","ESP","103"
"3.022144E7","MBI","131"
"3.022144E7","KNH","150E"
"3.022144E7","BUS","101"
"3.022144E7","AMS","205"
"3.022144E7","BUS","102"
"3.022144E7","BUS","104"
"3.0221492E7","RUS","101"
"3.0221492E7","ECO","201H"
"3.0221492E7","MTH","151"
"3.0221492E7","UNV","101"
"3.0221492E7","FST","201"
"3.0221492E7","GIC","101"
"3.0221518E7","MTH","151"
"3.0221518E7","ART","188H"
"3.0221518E7","CSE","174"
"3.0221518E7","CEC","101"
"3.0221518E7","PHY","191"
"3.0221544E7","MTH","151"
"3.0221544E7","ARC","188"
"3.0221544E7","MUS","100U"
"3.0221544E7","MUS","100E"
"3.0221544E7","PHY","191"
"3.0221544E7","CEC","101"
"3.0221557E7","PHY","101"
"3.0221557E7","CSE","148"
"3.0221557E7","STA","125"
"3.0221557E7","PHY","103"
"3.0221557E7","ARC","188"
"3.0221557E7","ACC","221"
"3.0221635E7","MKT","211"
"3.0221635E7","UNV","101"
"3.0221635E7","POL","241"
"3.0221635E7","FRE","201"
"3.0221635E7","ENG","111"
"3.0221635E7","JRN","101"
"3.0221765E7","KNH","184L"
"3.0221765E7","UNV","101"
"3.0221765E7","KNH","125"
"3.0221765E7","PSY","112"
"3.0221765E7","KNH","184"
"3.0221765E7","GEO","101"
"3.0221765E7","ENG","111"
"3.0221791E7","PHY","101"
"3.0221791E7","BUS","102"
"3.0221791E7","BUS","104"
"3.0221791E7","ESP","103"
"3.0221791E7","BUS","101"
"3.0221791E7","MTH","151"
"3.0221804E7","PMD","101"
"3.0221804E7","BIO","115"
"3.0221804E7","SPN","101"
"3.0221804E7","CHM","141R"
"3.0221804E7","CHM","144"
"3.0221804E7","BIO","147"
"3.0221908E7","UNV","101"
"3.0221908E7","ARC","188"
"3.0221908E7","MTH","151"
"3.0221908E7","BIO","155"
"3.0221908E7","CSE","148"
"3.0222012E7","MUS","285"
"3.0222012E7","AMS","205"
"3.0222012E7","HST","121"
"3.0222012E7","STA","125"
"3.0222012E7","CSE","148"
"3.0222064E7","CHM","147"
"3.0222064E7","MTH","151"
"3.0222064E7","CHM","144M"
"3.0222064E7","PSY","112"
"3.0222064E7","CHM","141"
"3.0222064E7","PSY","111"
"3.0222103E7","CHM","144"
"3.0222103E7","BIO","147"
"3.0222103E7","KNH","140M"
"3.0222103E7","BIO","115"
"3.0222103E7","CHM","141R"
"3.0222103E7","ENG","111"
"3.0222259E7","KNH","140M"
"3.0222259E7","PSY","112"
"3.0222259E7","UNV","101C"
"3.0222259E7","GEO","121"
"3.0222259E7","ITS","201"
"3.0222259E7","ITL","221"
"3.0222259E7","PSY","111"
"3.0222337E7","SPN","201"
"3.0222337E7","ENG","111"
"3.0222337E7","BIO","121"
"3.0222337E7","GEO","101"
"3.0222337E7","POL","142"
"3.0222337E7","UNV","101"
"3.0222389E7","POL","221"
"3.0222389E7","CSE","271"
"3.0222389E7","CEC","101"
"3.0222389E7","MTH","151"
"3.0222389E7","ENG","111"
"3.0222402E7","BUS","101"
"3.0222402E7","EDL","290E"
"3.0222402E7","BUS","102"
"3.0222402E7","MTH","104"
"3.0222402E7","BUS","104"
"3.0222402E7","ESP","103"
"3.0222454E7","BIO","176"
"3.0222454E7","ENG","111"
"3.0222454E7","ESP","101"
"3.0222454E7","MTH","104"
"3.0222454E7","UNV","101"
"3.0222454E7","PHL","131"
"3.0222545E7","PHL","103"
"3.0222545E7","PHY","191H"
"3.0222545E7","MTH","249"
"3.0222545E7","PHY","185"
"3.0222571E7","UNV","101"
"3.0222571E7","CSE","148"
"3.0222571E7","ESP","101"
"3.0222571E7","BIO","191"
"3.0222571E7","MTH","151"
"3.0222571E7","ARC","188"
"3.0223247E7","MAC","143"
"3.0223247E7","PSY","112"
"3.0223247E7","PSY","111"
"3.0223247E7","MUS","189"
"3.0223247E7","SPN","101"
"3.022326E7","MTH","151"
"3.022326E7","BUS","101"
"3.022326E7","BUS","102"
"3.022326E7","UNV","101"
"3.022326E7","ESP","103"
"3.022326E7","BIO","131"
"3.022326E7","BUS","104"
"3.0223468E7","CHM","144"
"3.0223468E7","CHM","141"
"3.0223468E7","ATH","155"
"3.0223468E7","BIO","115"
"3.0223468E7","BIO","147"
"3.0223468E7","PMD","101"
"3.0223468E7","EDP","201"
"3.0223533E7","CEC","101"
"3.0223533E7","MTH","151"
"3.0223533E7","CSE","174"
"3.0223533E7","BIO","115"
"3.0223559E7","NSC","101"
"3.0223559E7","NSC","110"
"3.0223559E7","CEC","101"
"3.0223559E7","PHY","191"
"3.0223559E7","MTH","151"
"3.0223559E7","ENG","111"
"3.0223624E7","AMS","205"
"3.0223624E7","ACC","221"
"3.0223624E7","CSE","148"
"3.0223624E7","MUS","225"
"3.0223624E7","ISA","225"
"3.0223832E7","UNV","101"
"3.0223832E7","BIO","155"
"3.0223832E7","MTH","151"
"3.0223832E7","GER","101"
"3.0223832E7","ENG","111"
"3.0223858E7","GIC","101"
"3.0223858E7","ESP","101"
"3.0223858E7","SPN","101"
"3.0223858E7","SPN","111"
"3.0223858E7","HST","296"
"3.0223858E7","UNV","101"
"3.0223858E7","GEO","101"
"3.0223884E7","KNH","184"
"3.0223884E7","KNH","184L"
"3.0223884E7","KNH","188"
"3.0223884E7","STA","261"
"3.0223884E7","UNV","101"
"3.0223884E7","PHL","103"
"3.0224014E7","BIO","115"
"3.0224014E7","BIO","147"
"3.0224014E7","CHM","141R"
"3.0224014E7","ENG","111"
"3.0224014E7","SPN","202"
"3.0224014E7","CHM","144"
"3.0224053E7","MTH","104"
"3.0224053E7","CEC","101"
"3.0224053E7","CSE","174"
"3.0224053E7","ENG","111"
"3.0224053E7","ARC","188"
"3.0224144E7","HST","245"
"3.0224144E7","ITS","390A"
"3.0224144E7","UNV","101"
"3.0224144E7","FST","201H"
"3.0224144E7","RUS","101"
"3.0224144E7","ITS","201H"
"3.0224144E7","ARC","188"
"3.0224196E7","FRE","201"
"3.0224196E7","BIO","115"
"3.0224196E7","REL","101H"
"3.0224196E7","UNV","101"
"3.0224196E7","STA","261"
"3.0224417E7","GLG","111"
"3.0224417E7","AMS","207"
"3.0224417E7","KNH","102"
"3.0224417E7","MTH","151"
"3.0224417E7","GLG","115L"
"3.0224469E7","IMS","254"
"3.0224469E7","UNV","101"
"3.0224469E7","GLG","121"
"3.0224469E7","IMS","222"
"3.0224469E7","CCA","111"
"3.0224469E7","ART","259"
"3.0224716E7","CHM","111"
"3.0224716E7","CHM","111L"
"3.0224716E7","ENG","111"
"3.0224716E7","MTH","151"
"3.0224716E7","UNV","101"
"3.0224716E7","GEO","101"
"3.0224989E7","ENG","129"
"3.0224989E7","ATH","155"
"3.0224989E7","BIO","147"
"3.0224989E7","SPN","111"
"3.0224989E7","BIO","115"
"3.0225106E7","WGS","221"
"3.0225106E7","UNV","101"
"3.0225106E7","MBI","111"
"3.0225106E7","STA","261"
"3.0225106E7","SPA","127"
"3.0225119E7","MAC","143"
"3.0225119E7","STC","259"
"3.0225119E7","UNV","101"
"3.0225119E7","REL","101"
"3.0225119E7","ITS","201"
"3.0225119E7","MTH","104"
"3.0225145E7","MUS","100E"
"3.0225145E7","GER","231"
"3.0225145E7","MBI","131"
"3.0225145E7","UNV","101"
"3.0225145E7","MUS","100U"
"3.0225145E7","MUS","100K"
"3.0225145E7","STA","261"
"3.0225145E7","GER","101"
"3.0225184E7","BIO","147"
"3.0225184E7","MUS","100I"
"3.0225184E7","PMD","101"
"3.0225184E7","MBI","115"
"3.0225184E7","CHM","144"
"3.0225184E7","ENG","129"
"3.0225184E7","CHM","141"
"3.0225314E7","SPN","201"
"3.0225314E7","SPA","127"
"3.0225314E7","PHL","131"
"3.0225314E7","PHY","101"
"3.0225314E7","UNV","101"
"3.0225314E7","EDL","290E"
"3.0225444E7","SPN","101"
"3.0225444E7","BIO","155"
"3.0225444E7","ATH","145"
"3.0225444E7","CLS","121"
"3.0225444E7","ART","187"
"3.0225444E7","ENG","226"
"3.0225678E7","MTH","190"
"3.0225678E7","POL","241"
"3.0225678E7","SPN","201"
"3.0225678E7","MTH","151"
"3.0225678E7","ENG","111"
"3.0225769E7","UNV","101"
"3.0225769E7","ESP","103"
"3.0225769E7","BUS","104"
"3.0225769E7","ACC","221"
"3.0225769E7","BUS","102"
"3.0225769E7","BUS","101"
"3.0225769E7","BIO","121"
"3.0225782E7","CHM","141"
"3.0225782E7","CHM","147"
"3.0225782E7","ITS","201"
"3.0225782E7","PMD","101"
"3.0225782E7","MTH","104"
"3.0225782E7","CHM","144M"
"3.0225847E7","ENG","111"
"3.0225847E7","MTH","151"
"3.0225847E7","CCA","111"
"3.0225847E7","PHY","191"
"3.0225847E7","CEC","101"
"3.0225886E7","MTH","151"
"3.0225886E7","AMS","205"
"3.0225886E7","UNV","101"
"3.0225886E7","THE","191"
"3.0225886E7","CSE","148"
"3.0225964E7","ART","188H"
"3.0225964E7","CSE","271"
"3.0225964E7","MTH","249"
"3.0225964E7","STC","135"
"3.0225964E7","CEC","101"
"3.0226016E7","UNV","101"
"3.0226016E7","CHI","101"
"3.0226016E7","MTH","151"
"3.0226016E7","GEO","122"
"3.0226016E7","CSE","148"
"3.0226068E7","KNH","140M"
"3.0226068E7","BUS","102"
"3.0226068E7","MBI","111"
"3.0226068E7","HST","197"
"3.0226068E7","ESP","103"
"3.0226068E7","BUS","104"
"3.0226068E7","BUS","101"
"3.022612E7","MTH","115"
"3.022612E7","GEO","101"
"3.022612E7","EDT","190"
"3.022612E7","HST","111"
"3.022612E7","UNV","101"
"3.022612E7","ENG","111"
"3.0226354E7","ESP","103"
"3.0226354E7","UNV","101"
"3.0226354E7","MBI","131"
"3.0226354E7","BUS","101"
"3.0226354E7","BUS","102"
"3.0226354E7","BUS","104"
"3.0226354E7","MTH","104"
"3.0226393E7","STA","125"
"3.0226393E7","BUS","102"
"3.0226393E7","BUS","101"
"3.0226393E7","ECO","201H"
"3.0226393E7","GLG","111"
"3.0226393E7","ESP","103"
"3.0226393E7","BUS","104"
"3.0226419E7","CHM","111"
"3.0226419E7","PSY","111"
"3.0226419E7","REL","286"
"3.0226419E7","SPN","201"
"3.0226419E7","PSY","112M"
"3.0226419E7","WST","122"
"3.0226445E7","SPA","127"
"3.0226445E7","EDP","201"
"3.0226445E7","UNV","101"
"3.0226445E7","FSW","261"
"3.0226445E7","DST","169"
"3.0226445E7","PHY","101"
"3.0226497E7","CHM","142"
"3.0226497E7","CEC","101"
"3.0226497E7","MTH","151"
"3.0226497E7","PHY","191"
"3.0226497E7","CHM","145"
"3.0226549E7","BUS","101"
"3.0226549E7","BUS","104"
"3.0226549E7","ESP","103"
"3.0226549E7","STA","125"
"3.0226549E7","AMS","207H"
"3.0226549E7","BUS","102"
"3.0226549E7","UNV","101"
"3.0226614E7","SPA","127"
"3.0226614E7","UNV","101"
"3.0226614E7","EDP","201"
"3.0226614E7","PSY","112"
"3.0226614E7","PSY","111"
"3.0226614E7","PHY","101"
"3.0226653E7","KNH","102"
"3.0226653E7","KNH","112"
"3.0226653E7","KNH","184L"
"3.0226653E7","BWS","151"
"3.0226653E7","KNH","184"
"3.0226653E7","ENG","111"
"3.0226861E7","HST","296"
"3.0226861E7","UNV","101"
"3.0226861E7","ART","188"
"3.0226861E7","SPN","101"
"3.0226861E7","PHY","121"
"3.0226861E7","ITS","201"
"3.02269E7","ESP","103"
"3.02269E7","BUS","104"
"3.02269E7","UNV","101"
"3.02269E7","BIO","131"
"3.02269E7","MTH","151"
"3.02269E7","BUS","101"
"3.02269E7","BUS","102"
"3.022703E7","EDL","232"
"3.022703E7","GIC","301"
"3.022703E7","ENG","163"
"3.022703E7","MTH","151"
"3.022703E7","UNV","101"
"3.0227069E7","UNV","101"
"3.0227069E7","EDP","201"
"3.0227069E7","MTH","115"
"3.0227069E7","ENG","111"
"3.0227069E7","MUS","206"
"3.0227147E7","SPN","311"
"3.0227147E7","PMD","101"
"3.0227147E7","BIO","115H"
"3.0227147E7","SPN","315"
"3.0227147E7","CHM","144"
"3.0227147E7","ENG","129"
"3.0227147E7","BIO","147"
"3.0227147E7","CHM","141"
"3.0227329E7","PHY","191"
"3.0227329E7","PMD","101"
"3.0227329E7","SPN","202"
"3.0227329E7","CHM","147"
"3.0227329E7","CHM","144M"
"3.0227329E7","CHM","141H"
"3.022742E7","CSE","148"
"3.022742E7","GLG","111"
"3.022742E7","ATH","175"
"3.022742E7","STA","125"
"3.022742E7","SJS","165"
"3.0227537E7","MTH","151"
"3.0227537E7","ENG","111"
"3.0227537E7","ESP","101"
"3.0227537E7","PHY","101"
"3.0227537E7","CSE","148"
"3.0227589E7","KNH","112"
"3.0227589E7","ART","233"
"3.0227589E7","KNH","184"
"3.0227589E7","KNH","102"
"3.0227589E7","KNH","184L"
"3.0227589E7","STA","261"
"3.0227667E7","MTH","104"
"3.0227667E7","KNH","212"
"3.0227667E7","UNV","101"
"3.0227667E7","KNH","272"
"3.0227667E7","ENG","111"
"3.022768E7","SPN","111"
"3.022768E7","MUS","189"
"3.022768E7","HST","112"
"3.022768E7","UNV","101C"
"3.022768E7","ENG","111"
"3.022768E7","ATH","175"
"3.0227953E7","THE","191"
"3.0227953E7","UNV","101"
"3.0227953E7","ENG","111"
"3.0227953E7","EDP","201"
"3.0227953E7","FSW","261"
"3.0227953E7","EDT","190H"
"3.0227966E7","CEC","101"
"3.0227966E7","PHY","191"
"3.0227966E7","CSE","174"
"3.0227966E7","MTH","151"
"3.0227966E7","ENG","111"
"3.0228369E7","EDP","201"
"3.0228369E7","MTH","115"
"3.0228369E7","UNV","101"
"3.0228369E7","EDT","190H"
"3.0228369E7","ART","233"
"3.0228369E7","FSW","261"
"3.0228473E7","ATH","145H"
"3.0228473E7","UNV","101"
"3.0228473E7","MUS","100D"
"3.0228473E7","BUS","102"
"3.0228473E7","BUS","101"
"3.0228473E7","ESP","103"
"3.0228473E7","STA","125"
"3.0228473E7","BUS","104"
"3.0228551E7","KNH","130I"
"3.0228551E7","UNV","101"
"3.0228551E7","CSE","148"
"3.0228551E7","ART","187"
"3.0228551E7","GLG","111"
"3.0228551E7","ACC","221"
"3.0228629E7","ESP","103"
"3.0228629E7","ESP","101"
"3.0228629E7","BUS","104"
"3.0228629E7","BUS","102"
"3.0228629E7","BUS","101"
"3.0228629E7","ECO","201H"
"3.0228629E7","FST","201"
"3.0228642E7","ARC","188"
"3.0228642E7","EDP","366"
"3.0228642E7","EDP","201"
"3.0228642E7","MTH","115"
"3.0228642E7","UNV","101"
"3.0228642E7","EDL","204"
"3.0228642E7","DST","201"
"3.0229123E7","PMD","101"
"3.0229123E7","REL","101"
"3.0229123E7","CEC","101"
"3.0229123E7","ESP","101"
"3.0229123E7","MTH","104"
"3.0229123E7","CHM","141"
"3.0229123E7","POL","241"
"3.0229123E7","CHM","144"
"3.0229435E7","ESP","103"
"3.0229435E7","BUS","101"
"3.0229435E7","MTH","151"
"3.0229435E7","BUS","102"
"3.0229435E7","PHY","121"
"3.0229435E7","UNV","101"
"3.0229435E7","BUS","104"
"3.0229448E7","UNV","101"
"3.0229448E7","MTH","151"
"3.0229448E7","BUS","101"
"3.0229448E7","GEO","122"
"3.0229448E7","ESP","103"
"3.0229448E7","BUS","104"
"3.0229448E7","BUS","102"
"3.0229474E7","POL","241W"
"3.0229474E7","PHL","105"
"3.0229474E7","GLG","111"
"3.0229474E7","UNV","101"
"3.0229474E7","GLG","115L"
"3.0229474E7","SPN","111"
"3.0229773E7","CSE","148"
"3.0229773E7","ART","188"
"3.0229773E7","EDT","181"
"3.0229773E7","MTH","104"
"3.0229799E7","ART","187"
"3.0229799E7","SOC","153"
"3.0229799E7","BIO","155"
"3.0229799E7","CCA","222"
"3.0229799E7","ART","162"
"3.0229799E7","UNV","101"
"3.0230085E7","ITS","201"
"3.0230085E7","BIO","121"
"3.0230085E7","UNV","101"
"3.0230085E7","ARC","103"
"3.0230085E7","ARC","101"
"3.0230085E7","ARC","113"
"3.0230306E7","CEC","101"
"3.0230306E7","BUS","104"
"3.0230306E7","ESP","103"
"3.0230306E7","PHY","191"
"3.0230306E7","PHL","103"
"3.0230306E7","BUS","101"
"3.0230306E7","BUS","102"
"3.0230358E7","POL","271"
"3.0230358E7","MBI","111"
"3.0230358E7","UNV","101"
"3.0230358E7","ITS","201H"
"3.0230358E7","LAS","208"
"3.0230358E7","SPN","312"
"3.0230358E7","ITS","390A"
"3.0230449E7","ENG","107"
"3.0230449E7","BIO","147"
"3.0230449E7","BIO","115"
"3.0230449E7","PHL","104"
"3.0230449E7","CAS","116"
"3.0230449E7","KNH","150E"
"3.0230839E7","BIO","177"
"3.0230839E7","CHM","141"
"3.0230839E7","PMD","101"
"3.0230839E7","BIO","102"
"3.0230839E7","CHM","144"
"3.0230839E7","ENG","111"
"3.0230839E7","BIO","147"
"3.0230839E7","BIO","115"
"3.0230943E7","BIO","147"
"3.0230943E7","MBI","223"
"3.0230943E7","BIO","115"
"3.0230943E7","AMS","207"
"3.0230943E7","WST","201"
"3.0230943E7","CHM","144"
"3.0230943E7","CHM","141"
"3.0231073E7","GEO","101"
"3.0231073E7","FRE","201"
"3.0231073E7","CHM","144"
"3.0231073E7","CHM","141"
"3.0231073E7","BIO","147"
"3.0231073E7","MBI","115H"
"3.0231073E7","IES","127"
"3.0231203E7","ESP","103"
"3.0231203E7","KNH","150E"
"3.0231203E7","BUS","102"
"3.0231203E7","BUS","101"
"3.0231203E7","ACC","221"
"3.0231203E7","BUS","104"
"3.0231203E7","PSY","221H"
"3.0231294E7","MTH","104"
"3.0231294E7","CSE","148"
"3.0231294E7","UNV","101"
"3.0231294E7","BIO","176"
"3.0231294E7","REL","101"
"3.0231359E7","EDT","190"
"3.0231359E7","UNV","101"
"3.0231359E7","HST","111"
"3.0231359E7","GEO","101"
"3.0231359E7","EDP","201"
"3.0231359E7","BIO","155"
"3.023145E7","MTH","104"
"3.023145E7","GIC","101"
"3.023145E7","UNV","101"
"3.023145E7","THE","191"
"3.023145E7","JRN","101"
"3.0231723E7","ATH","265"
"3.0231723E7","ATH","145"
"3.0231723E7","ART","188"
"3.0231723E7","MBI","121"
"3.0231723E7","WST","122"
"3.0231736E7","ESP","101"
"3.0231736E7","AES","121"
"3.0231736E7","MTH","249"
"3.0231736E7","GEO","101"
"3.0231736E7","PHY","191"
"3.0231736E7","CEC","101"
"3.0231736E7","AES","110"
"3.0231879E7","EDL","204"
"3.0231879E7","ART","162"
"3.0231879E7","MTH","104"
"3.0231879E7","CHM","111"
"3.0231879E7","CHM","111L"
"3.0231879E7","BIO","131"
"3.0231905E7","PHY","191"
"3.0231905E7","ART","102"
"3.0231905E7","MTH","151"
"3.0231905E7","CHM","144"
"3.0231905E7","CHM","141"
"3.0231905E7","CEC","101"
"3.0232217E7","UNV","101"
"3.0232217E7","BUS","102"
"3.0232217E7","BUS","104"
"3.0232217E7","ESP","103"
"3.0232217E7","BUS","101"
"3.0232217E7","ACC","221"
"3.0232217E7","ENG","111"
"3.0232269E7","CHM","141"
"3.0232269E7","PMD","101"
"3.0232269E7","ITS","201"
"3.0232269E7","MBI","115"
"3.0232269E7","BIO","147"
"3.0232269E7","CHM","144"
"3.0232269E7","WST","122"
"3.0232282E7","ENG","111"
"3.0232282E7","PHY","121"
"3.0232282E7","SPN","101"
"3.0232282E7","POL","241"
"3.0232282E7","UNV","101"
"3.0232282E7","EDL","290R"
"3.0232451E7","GIC","101"
"3.0232451E7","ENG","109"
"3.0232451E7","EDL","151"
"3.0232451E7","MTH","151"
"3.0232451E7","CSE","148"
"3.023249E7","GLG","111"
"3.023249E7","UNV","101"
"3.023249E7","BUS","104"
"3.023249E7","ESP","103"
"3.023249E7","STA","125"
"3.023249E7","BUS","101"
"3.023249E7","BUS","102"
"3.0232503E7","MTH","151"
"3.0232503E7","ESP","103"
"3.0232503E7","BUS","104"
"3.0232503E7","ENG","111"
"3.0232503E7","BUS","102"
"3.0232503E7","BUS","101"
"3.0232542E7","ARC","188"
"3.0232542E7","GER","111"
"3.0232542E7","JRN","101H"
"3.0232542E7","POL","241"
"3.0232542E7","EDL","290R"
"3.0232542E7","UNV","101"
